31.56,34.21,793.98,790.64,151822430,1025634800,207,1690674
31.52,34.14,790.63,787.4,151822430,1025634800,207,1690674
31.45,34.16,788.01,784.76,151822430,1025634800,207,1690674
31.33,34.03,785.12,781.9,151822430,1025634800,207,1690674
31.37,34.01,782.15,778.95,151822430,1025634800,207,1690674
31.4,33.91,779.51,776.27,151822430,1025634800,207,1690674
31.36,33.96,776.51,773.27,151822430,1025634800,207,1690674
31.34,33.99,773.87,770.74,151822430,1025634800,207,1690674
31.18,33.81,770.53,767.39,151822430,1025634800,207,1690674
31.08,33.86,767.23,764.11,151822430,1025634800,207,1690674
30.96,33.83,764.08,760.91,151822430,1025634800,207,1690674
30.78,33.74,761.23,758.11,151822430,1025634800,207,1690674
30.61,33.74,758.2,755.11,151822430,1025634800,207,1690674
30.5,33.73,755.65,752.58,151822430,1025634800,207,1690674
30.49,33.66,752.29,749.23,151822430,1025634800,207,1690674
30.4,33.65,749.27,746.22,151822430,1025634800,207,1690674
30.94,36.66,747.13,747.23,151822430,1025634800,207,1690674
30.95,36.52,743.99,744.02,151822430,1025634800,207,1690674
30.89,36.69,740.55,740.63,151822430,1025634800,207,1690674
30.86,36.64,737.64,737.74,151822430,1025634800,207,1690674
30.79,36.53,734.63,734.72,151822430,1025634800,207,1690674
30.59,36.45,731.93,732.05,151822430,1025634800,207,1690674
29.95,33.13,728.68,725.71,151822430,1025634800,207,1690674
30.61,36.3,726.18,726.14,151822430,1025634800,207,1690674
29.99,33.01,722.17,719.25,151822430,1025634800,207,1690674
30.47,36.21,719.94,719.99,151822430,1025634800,207,1690674
30.36,36.12,717.28,717.34,151822430,1025634800,207,1690674
30.21,36.02,714.28,714.39,151822430,1025634800,207,1690674
30.14,35.94,711.7,711.74,151822430,1025634800,207,1690674
29.37,32.68,707.84,704.89,151822430,1025634800,207,1690674
29.98,35.91,705.74,705.82,151822430,1025634800,207,1690674
29.44,32.64,702.23,699.37,151822430,1025634800,207,1690674
30.1,35.77,700.1,700.18,151822430,1025634800,207,1690674
29.55,32.53,696.94,694.1,151822430,1025634800,207,1690674
29.57,32.43,694.11,691.24,151822430,1025634800,207,1690674
30.2,35.63,691.58,691.66,151822430,1025634800,207,1690674
